triangle
//Number_of_Node
340
//Number_of_Element
576
//Number_of_Region
2
//Factor
1000.0
12,11,1
1,2,12
13,12,2
2,3,13
14,13,3
3,4,14
15,14,4
4,5,15
16,15,5
5,6,16
17,16,6
6,7,17
18,17,7
7,8,18
19,18,8
8,9,19
20,19,9
9,10,20
22,21,11
11,12,22
23,22,12
12,13,23
24,23,13
13,14,24
25,24,14
14,15,25
26,25,15
15,16,26
27,26,16
16,17,27
28,27,17
17,18,28
29,28,18
18,19,29
30,29,19
19,20,30
32,31,21
21,22,32
33,32,22
22,23,33
34,33,23
23,24,34
35,34,24
24,25,35
36,35,25
25,26,36
37,36,26
26,27,37
38,37,27
27,28,38
39,38,28
28,29,39
40,39,29
29,30,40
42,41,31
31,32,42
43,42,32
32,33,43
44,43,33
33,34,44
45,44,34
34,35,45
46,45,35
35,36,46
47,46,36
36,37,47
48,47,37
37,38,48
49,48,38
38,39,49
50,49,39
39,40,50
52,51,41
41,42,52
53,52,42
42,43,53
54,53,43
43,44,54
55,54,44
44,45,55
56,55,45
45,46,56
57,56,46
46,47,57
58,57,47
47,48,58
59,58,48
48,49,59
60,59,49
49,50,60
62,61,51
51,52,62
63,62,52
52,53,63
64,63,53
53,54,64
65,64,54
54,55,65
66,65,55
55,56,66
67,66,56
56,57,67
68,67,57
57,58,68
69,68,58
58,59,69
70,69,59
59,60,70
72,71,61
61,62,72
73,72,62
62,63,73
74,73,63
63,64,74
75,74,64
64,65,75
76,75,65
65,66,76
77,76,66
66,67,77
78,77,67
67,68,78
79,78,68
68,69,79
80,79,69
69,70,80
82,81,71
71,72,82
83,82,72
72,73,83
84,83,73
73,74,84
85,84,74
74,75,85
86,85,75
75,76,86
87,86,76
76,77,87
88,87,77
77,78,88
89,88,78
78,79,89
90,89,79
79,80,90
92,91,81
81,82,92
93,92,82
82,83,93
94,93,83
83,84,94
95,94,84
84,85,95
96,95,85
85,86,96
97,96,86
86,87,97
98,97,87
87,88,98
99,98,88
88,89,99
100,99,89
89,90,100
102,101,91
91,92,102
103,102,92
92,93,103
104,103,93
93,94,104
105,104,94
94,95,105
106,105,95
95,96,106
107,106,96
96,97,107
108,107,97
97,98,108
109,108,98
98,99,109
110,109,99
99,100,110
112,111,101
101,102,112
113,112,102
102,103,113
114,113,103
103,104,114
115,114,104
104,105,115
116,115,105
105,106,116
117,116,106
106,107,117
118,117,107
107,108,118
119,118,108
108,109,119
120,119,109
109,110,120
122,121,111
111,112,122
123,122,112
112,113,123
124,123,113
113,114,124
125,124,114
114,115,125
126,125,115
115,116,126
127,126,116
116,117,127
128,127,117
117,118,128
129,128,118
118,119,129
130,129,119
119,120,130
132,131,121
121,122,132
133,132,122
122,123,133
134,133,123
123,124,134
135,134,124
124,125,135
136,135,125
125,126,136
137,136,126
126,127,137
138,137,127
127,128,138
139,138,128
128,129,139
140,139,129
129,130,140
142,141,131
131,132,142
143,142,132
132,133,143
144,143,133
133,134,144
145,144,134
134,135,145
146,145,135
135,136,146
147,146,136
136,137,147
148,147,137
137,138,148
149,148,138
138,139,149
150,149,139
139,140,150
152,151,141
141,142,152
153,152,142
142,143,153
154,153,143
143,144,154
155,154,144
144,145,155
156,155,145
145,146,156
157,156,146
146,147,157
158,157,147
147,148,158
159,158,148
148,149,159
160,159,149
149,150,160
162,161,151
151,152,162
163,162,152
152,153,163
164,163,153
153,154,164
165,164,154
154,155,165
166,165,155
155,156,166
167,166,156
156,157,167
168,167,157
157,158,168
169,168,158
158,159,169
170,169,159
159,160,170
172,171,181
181,182,172
173,172,182
182,183,173
174,173,183
183,184,174
175,174,184
184,185,175
176,175,185
185,186,176
177,176,186
186,187,177
178,177,187
187,188,178
179,178,188
188,189,179
180,179,189
189,190,180
182,181,191
191,192,182
183,182,192
192,193,183
184,183,193
193,194,184
185,184,194
194,195,185
186,185,195
195,196,186
187,186,196
196,197,187
188,187,197
197,198,188
189,188,198
198,199,189
190,189,199
199,200,190
192,191,201
201,202,192
193,192,202
202,203,193
194,193,203
203,204,194
195,194,204
204,205,195
196,195,205
205,206,196
197,196,206
206,207,197
198,197,207
207,208,198
199,198,208
208,209,199
200,199,209
209,210,200
202,201,211
211,212,202
203,202,212
212,213,203
204,203,213
213,214,204
205,204,214
214,215,205
206,205,215
215,216,206
207,206,216
216,217,207
208,207,217
217,218,208
209,208,218
218,219,209
210,209,219
219,220,210
212,211,221
221,222,212
213,212,222
222,223,213
214,213,223
223,224,214
215,214,224
224,225,215
216,215,225
225,226,216
217,216,226
226,227,217
218,217,227
227,228,218
219,218,228
228,229,219
220,219,229
229,230,220
222,221,231
231,232,222
223,222,232
232,233,223
224,223,233
233,234,224
225,224,234
234,235,225
226,225,235
235,236,226
227,226,236
236,237,227
228,227,237
237,238,228
229,228,238
238,239,229
230,229,239
239,240,230
232,231,241
241,242,232
233,232,242
242,243,233
234,233,243
243,244,234
235,234,244
244,245,235
236,235,245
245,246,236
237,236,246
246,247,237
238,237,247
247,248,238
239,238,248
248,249,239
240,239,249
249,250,240
242,241,251
251,252,242
243,242,252
252,253,243
244,243,253
253,254,244
245,244,254
254,255,245
246,245,255
255,256,246
247,246,256
256,257,247
248,247,257
257,258,248
249,248,258
258,259,249
250,249,259
259,260,250
252,251,261
261,262,252
253,252,262
262,263,253
254,253,263
263,264,254
255,254,264
264,265,255
256,255,265
265,266,256
257,256,266
266,267,257
258,257,267
267,268,258
259,258,268
268,269,259
260,259,269
269,270,260
262,261,271
271,272,262
263,262,272
272,273,263
264,263,273
273,274,264
265,264,274
274,275,265
266,265,275
275,276,266
267,266,276
276,277,267
268,267,277
277,278,268
269,268,278
278,279,269
270,269,279
279,280,270
272,271,281
281,282,272
273,272,282
282,283,273
274,273,283
283,284,274
275,274,284
284,285,275
276,275,285
285,286,276
277,276,286
286,287,277
278,277,287
287,288,278
279,278,288
288,289,279
280,279,289
289,290,280
282,281,291
291,292,282
283,282,292
292,293,283
284,283,293
293,294,284
285,284,294
294,295,285
286,285,295
295,296,286
287,286,296
296,297,287
288,287,297
297,298,288
289,288,298
298,299,289
290,289,299
299,300,290
292,291,301
301,302,292
293,292,302
302,303,293
294,293,303
303,304,294
295,294,304
304,305,295
296,295,305
305,306,296
297,296,306
306,307,297
298,297,307
307,308,298
299,298,308
308,309,299
300,299,309
309,310,300
302,301,311
311,312,302
303,302,312
312,313,303
304,303,313
313,314,304
305,304,314
314,315,305
306,305,315
315,316,306
307,306,316
316,317,307
308,307,317
317,318,308
309,308,318
318,319,309
310,309,319
319,320,310
312,311,321
321,322,312
313,312,322
322,323,313
314,313,323
323,324,314
315,314,324
324,325,315
316,315,325
325,326,316
317,316,326
326,327,317
318,317,327
327,328,318
319,318,328
328,329,319
320,319,329
329,330,320
322,321,161
161,162,322
